Time [s],X_pos_series_1,X_pos_series_2,Y_pos_series_1,Y_pos_series_2,Z_pos_series_1,Z_pos_series_2,Roll_Pitch_series_1,Roll_Pitch_series_2,Velocities_series_1,Velocities_series_2,Velocities_series_3
10.3370,-0.3327,-0.3323,-0.0544,-0.0561,1.0000,1.0000,0.0230,0.0052,-0.0005,0.0021,0.0000
10.3530,-0.3327,-0.3323,-0.0544,-0.0561,1.0000,1.0000,0.0237,0.0053,-0.0005,0.0020,0.0000
10.3690,-0.3327,-0.3323,-0.0544,-0.0560,1.0000,1.0000,0.0218,0.0049,-0.0004,0.0020,0.0000
10.3860,-0.3327,-0.3323,-0.0544,-0.0560,1.0000,1.0000,0.0204,0.0046,-0.0004,0.0020,0.0000
10.4020,-0.3327,-0.3323,-0.0544,-0.0560,1.0000,1.0000,0.0222,0.0050,-0.0004,0.0018,0.0000
10.4190,-0.3327,-0.3323,-0.0544,-0.0559,1.0000,1.0000,0.0185,0.0042,-0.0004,0.0019,0.0000
10.4360,-0.3327,-0.3323,-0.0544,-0.0559,1.0000,1.0000,0.0204,0.0046,-0.0004,0.0018,0.0000
10.4520,-0.3327,-0.3323,-0.0544,-0.0558,1.0000,1.0000,0.0200,0.0045,-0.0004,0.0016,0.0000
10.4680,-0.3327,-0.3323,-0.0544,-0.0558,1.0000,1.0000,0.0190,0.0043,-0.0004,0.0017,0.0000
10.4840,-0.3327,-0.3324,-0.0544,-0.0558,1.0000,1.0000,0.0192,0.0043,-0.0004,0.0016,0.0000
10.5000,-0.3327,-0.3324,-0.0544,-0.0557,1.0000,1.0000,0.0176,0.0040,-0.0004,0.0016,0.0000
10.5170,-0.3327,-0.3324,-0.0544,-0.0557,1.0000,1.0000,0.0166,0.0037,-0.0004,0.0016,0.0000
10.5330,-0.3327,-0.3324,-0.0544,-0.0557,1.0000,1.0000,0.0179,0.0040,-0.0003,0.0014,0.0000
10.5490,-0.3327,-0.3324,-0.0544,-0.0556,1.0000,1.0000,0.0161,0.0036,-0.0003,0.0015,0.0000
10.5660,-0.3327,-0.3324,-0.0544,-0.0556,1.0000,1.0000,0.0157,0.0035,-0.0003,0.0015,0.0000
10.5830,-0.3327,-0.3324,-0.0544,-0.0556,1.0000,1.0000,0.0155,0.0035,-0.0003,0.0014,0.0000
10.6000,-0.3327,-0.3324,-0.0544,-0.0555,1.0000,1.0000,0.0148,0.0033,-0.0003,0.0013,0.0000
10.6160,-0.3327,-0.3324,-0.0544,-0.0555,1.0000,1.0000,0.0160,0.0036,-0.0003,0.0013,0.0000
10.6320,-0.3327,-0.3324,-0.0544,-0.0555,1.0000,1.0000,0.0144,0.0032,-0.0003,0.0013,0.0000
10.6480,-0.3327,-0.3324,-0.0544,-0.0554,1.0000,1.0000,0.0146,0.0033,-0.0003,0.0012,0.0000
10.6640,-0.3327,-0.3324,-0.0544,-0.0554,1.0000,1.0000,0.0137,0.0031,-0.0003,0.0012,0.0000
10.6810,-0.3327,-0.3324,-0.0544,-0.0554,1.0000,1.0000,0.0125,0.0028,-0.0003,0.0012,0.0000
10.6970,-0.3327,-0.3324,-0.0544,-0.0554,1.0000,1.0000,0.0138,0.0031,-0.0002,0.0011,0.0000
10.7140,-0.3327,-0.3324,-0.0544,-0.0553,1.0000,1.0000,0.0115,0.0026,-0.0003,0.0012,0.0000
10.7300,-0.3327,-0.3325,-0.0544,-0.0553,1.0000,1.0000,0.0134,0.0030,-0.0002,0.0010,0.0000
10.7470,-0.3327,-0.3325,-0.0544,-0.0553,1.0000,1.0000,0.0110,0.0025,-0.0002,0.0011,0.0000
10.7640,-0.3327,-0.3325,-0.0544,-0.0553,1.0000,1.0000,0.0118,0.0026,-0.0002,0.0010,-0.0000
10.7800,-0.3327,-0.3325,-0.0544,-0.0552,1.0000,1.0000,0.0120,0.0027,-0.0002,0.0010,-0.0000
10.7960,-0.3327,-0.3325,-0.0544,-0.0552,1.0000,1.0000,0.0110,0.0025,-0.0002,0.0010,-0.0000
10.8120,-0.3327,-0.3325,-0.0544,-0.0552,1.0000,1.0000,0.0113,0.0025,-0.0002,0.0010,-0.0000
10.8280,-0.3327,-0.3325,-0.0544,-0.0552,1.0000,1.0000,0.0103,0.0023,-0.0002,0.0009,-0.0000
10.8440,-0.3327,-0.3325,-0.0544,-0.0552,1.0000,1.0000,0.0104,0.0023,-0.0002,0.0009,-0.0000
10.8600,-0.3327,-0.3325,-0.0544,-0.0551,1.0000,1.0000,0.0099,0.0022,-0.0002,0.0009,-0.0000
10.8770,-0.3327,-0.3325,-0.0544,-0.0551,1.0000,1.0000,0.0090,0.0020,-0.0002,0.0009,-0.0000
10.8930,-0.3327,-0.3325,-0.0544,-0.0551,1.0000,1.0000,0.0100,0.0023,-0.0002,0.0008,-0.0000
10.9100,-0.3327,-0.3325,-0.0544,-0.0551,1.0000,1.0000,0.0083,0.0019,-0.0002,0.0008,-0.0000
10.9260,-0.3327,-0.3325,-0.0544,-0.0551,1.0000,1.0000,0.0097,0.0022,-0.0002,0.0008,-0.0000
10.9430,-0.3327,-0.3325,-0.0544,-0.0551,1.0000,1.0000,0.0080,0.0018,-0.0002,0.0008,-0.0000
10.9590,-0.3327,-0.3325,-0.0544,-0.0550,1.0000,1.0000,0.0092,0.0021,-0.0002,0.0007,-0.0000
10.9760,-0.3327,-0.3325,-0.0544,-0.0550,1.0000,1.0000,0.0077,0.0017,-0.0002,0.0008,-0.0000
10.9930,-0.3327,-0.3325,-0.0544,-0.0550,1.0000,1.0000,0.0081,0.0018,-0.0002,0.0007,-0.0000
11.0090,-0.3327,-0.3325,-0.0544,-0.0550,1.0000,1.0000,0.0083,0.0019,-0.0001,0.0007,-0.0000
11.0260,-0.3327,-0.3325,-0.0544,-0.0550,1.0000,1.0000,0.0070,0.0016,-0.0002,0.0007,-0.0000
11.0430,-0.3327,-0.3325,-0.0544,-0.0550,1.0000,1.0000,0.0077,0.0017,-0.0001,0.0007,-0.0000
11.0590,-0.3327,-0.3325,-0.0544,-0.0549,1.0000,1.0000,0.0074,0.0017,-0.0001,0.0006,-0.0000
11.0760,-0.3327,-0.3325,-0.0544,-0.0549,1.0000,1.0000,0.0066,0.0015,-0.0001,0.0006,-0.0000
11.0920,-0.3327,-0.3325,-0.0544,-0.0549,1.0000,1.0000,0.0075,0.0017,-0.0001,0.0006,-0.0000
11.1080,-0.3327,-0.3325,-0.0544,-0.0549,1.0000,1.0000,0.0064,0.0014,-0.0001,0.0006,-0.0000
11.1240,-0.3327,-0.3325,-0.0544,-0.0549,1.0000,1.0000,0.0068,0.0015,-0.0001,0.0006,-0.0000
11.1410,-0.3327,-0.3326,-0.0544,-0.0549,1.0000,1.0000,0.0059,0.0013,-0.0001,0.0006,-0.0000
11.1580,-0.3327,-0.3326,-0.0544,-0.0549,1.0000,1.0000,0.0060,0.0014,-0.0001,0.0005,-0.0000
11.1740,-0.3327,-0.3326,-0.0544,-0.0549,1.0000,1.0000,0.0063,0.0014,-0.0001,0.0005,-0.0000
11.1900,-0.3327,-0.3326,-0.0544,-0.0548,1.0000,1.0000,0.0058,0.0013,-0.0001,0.0005,-0.0000
11.2060,-0.3327,-0.3326,-0.0544,-0.0548,1.0000,1.0000,0.0059,0.0013,-0.0001,0.0005,-0.0000
11.2220,-0.3327,-0.3326,-0.0544,-0.0548,1.0000,1.0000,0.0055,0.0012,-0.0001,0.0005,-0.0000
11.2390,-0.3327,-0.3326,-0.0544,-0.0548,1.0000,1.0000,0.0051,0.0011,-0.0001,0.0005,-0.0000
11.2550,-0.3327,-0.3326,-0.0544,-0.0548,1.0000,1.0000,0.0055,0.0012,-0.0001,0.0004,-0.0000
11.2720,-0.3327,-0.3326,-0.0544,-0.0548,1.0000,1.0000,0.0046,0.0010,-0.0001,0.0005,-0.0000
11.2880,-0.3327,-0.3326,-0.0544,-0.0548,1.0000,1.0000,0.0054,0.0012,-0.0001,0.0004,-0.0000
11.3040,-0.3327,-0.3326,-0.0544,-0.0548,1.0000,1.0000,0.0047,0.0011,-0.0001,0.0004,-0.0000
11.3210,-0.3327,-0.3326,-0.0544,-0.0548,1.0000,1.0000,0.0045,0.0010,-0.0001,0.0004,-0.0000
11.3370,-0.3327,-0.3326,-0.0544,-0.0548,1.0000,1.0000,0.0049,0.0011,-0.0001,0.0004,-0.0000
11.3530,-0.3327,-0.3326,-0.0544,-0.0547,1.0000,1.0000,0.0043,0.0010,-0.0001,0.0004,-0.0000
11.3690,-0.3327,-0.3326,-0.0544,-0.0547,1.0000,1.0000,0.0046,0.0010,-0.0001,0.0004,-0.0000
11.3850,-0.3327,-0.3326,-0.0544,-0.0547,1.0000,1.0000,0.0041,0.0009,-0.0001,0.0004,-0.0000
11.4010,-0.3327,-0.3326,-0.0544,-0.0547,1.0000,1.0000,0.0042,0.0009,-0.0001,0.0004,0.0000
11.4170,-0.3327,-0.3326,-0.0544,-0.0547,1.0000,1.0000,0.0040,0.0009,-0.0001,0.0004,0.0000
11.4330,-0.3327,-0.3326,-0.0544,-0.0547,1.0000,1.0000,0.0039,0.0009,-0.0001,0.0003,0.0000
11.4490,-0.3327,-0.3326,-0.0544,-0.0547,1.0000,1.0000,0.0038,0.0009,-0.0001,0.0003,0.0000
11.4660,-0.3327,-0.3326,-0.0544,-0.0547,1.0000,1.0000,0.0034,0.0008,-0.0001,0.0003,0.0000
11.4820,1.0000,-0.3326,1.0000,-0.0547,0.6000,1.0000,-0.8491,0.8533,1.0000,1.0000,-1.0000
11.4980,1.0000,-0.3325,1.0000,-0.0546,0.6000,1.0000,-4.3533,4.3578,1.0000,1.0000,-1.0000
11.5150,1.0000,-0.3323,1.0000,-0.0543,0.6000,1.0000,-10.8310,10.8334,1.0000,1.0000,-1.0000
11.5310,1.0000,-0.3315,1.0000,-0.0536,0.6000,0.9998,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.5470,1.0000,-0.3302,1.0000,-0.0522,0.6000,0.9997,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.5630,1.0000,-0.3283,1.0000,-0.0503,0.6000,0.9993,-13.9072,13.9112,1.0000,1.0000,-1.0000
11.5790,1.0000,-0.3258,1.0000,-0.0477,0.6000,0.9985,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.5950,1.0000,-0.3229,1.0000,-0.0447,0.6000,0.9972,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.6120,1.0000,-0.3194,1.0000,-0.0411,0.6000,0.9947,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.6280,1.0000,-0.3157,1.0000,-0.0373,0.6000,0.9912,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.6450,1.0000,-0.3115,1.0000,-0.0329,0.6000,0.9862,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.6610,1.0000,-0.3071,1.0000,-0.0284,0.6000,0.9804,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.6780,1.0000,-0.3020,1.0000,-0.0233,0.6000,0.9731,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.6940,1.0000,-0.2969,1.0000,-0.0180,0.6000,0.9654,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.7110,1.0000,-0.2910,1.0000,-0.0119,0.6000,0.9562,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.7270,1.0000,-0.2849,1.0000,-0.0056,0.6000,0.9469,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.7440,1.0000,-0.2781,1.0000,0.0015,0.6000,0.9363,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.7600,1.0000,-0.2711,1.0000,0.0086,0.6000,0.9257,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.7770,1.0000,-0.2632,1.0000,0.0168,0.6000,0.9139,-14.3239,14.3239,1.0000,1.0000,-1.0000
11.7930,1.0000,-0.2552,1.0000,0.0250,0.6000,0.9023,-14.2354,14.3239,1.0000,1.0000,-1.0000
11.8100,1.0000,-0.2462,1.0000,0.0343,0.6000,0.8896,-13.7958,14.0178,1.0000,1.0000,-1.0000
11.8260,1.0000,-0.2372,1.0000,0.0436,0.6000,0.8772,-13.1366,13.5019,1.0000,1.0000,-1.0000
11.8430,1.0000,-0.2271,1.0000,0.0539,0.6000,0.8638,-12.3615,12.7600,1.0000,1.0000,-1.0000
11.8590,1.0000,-0.2171,1.0000,0.0642,0.6000,0.8508,-11.5604,11.9921,1.0000,1.0000,-1.0000
11.8750,1.0000,-0.2067,1.0000,0.0749,0.6000,0.8376,-10.7780,11.2241,1.0000,1.0000,-1.0000
11.8910,1.0000,-0.1958,1.0000,0.0859,0.6000,0.8241,-10.0154,10.4482,1.0000,1.0000,-1.0000
11.9070,1.0000,-0.1846,1.0000,0.0974,0.6000,0.8105,-9.2849,9.7170,1.0000,1.0000,-1.0000
11.9230,1.0000,-0.1730,1.0000,0.1091,0.6000,0.7967,-8.6065,9.0151,1.0000,1.0000,-1.0000
11.9400,1.0000,-0.1604,1.0000,0.1220,0.6000,0.7818,-7.9281,8.3186,1.0000,1.0000,-0.9833
11.9570,1.0000,-0.1474,1.0000,0.1352,0.6000,0.7668,-7.3027,7.6710,1.0000,1.0000,-0.9090
11.9730,1.0000,-0.1349,1.0000,0.1479,0.6000,0.7527,-6.7496,7.0921,1.0000,1.0000,-0.8341
11.9900,1.0000,-0.1212,1.0000,0.1617,0.6000,0.7378,-6.1939,6.5130,1.0000,1.0000,-0.7635
12.0060,1.0000,-0.1081,1.0000,0.1749,0.6000,0.7240,-5.7022,5.9955,1.0000,1.0000,-0.6890
12.0220,1.0000,-0.0948,1.0000,0.1884,0.6000,0.7105,-5.2366,5.5061,1.0000,1.0000,-0.6199
12.0390,1.0000,-0.0804,1.0000,0.2030,0.6000,0.6965,-4.7745,5.0190,1.0000,1.0000,-0.5523
12.0560,1.0000,-0.0657,1.0000,0.2177,0.6000,0.6830,-4.3454,4.5651,1.0000,1.0000,-0.4825
12.0730,1.0000,-0.0508,1.0000,0.2327,0.6000,0.6701,-3.9499,4.1470,1.0000,1.0000,-0.4151
12.0890,1.0000,-0.0366,1.0000,0.2470,0.6000,0.6586,-3.6093,3.7858,1.0000,1.0000,-0.3507
12.1060,1.0000,-0.0214,1.0000,0.2623,0.6000,0.6469,-3.2798,3.4362,1.0000,1.0000,-0.2928
12.1220,1.0000,-0.0069,1.0000,0.2769,0.6000,0.6366,-2.9424,3.1388,1.0000,0.9964,-0.2347
12.1380,1.0000,0.0077,1.0000,0.2916,0.6000,0.6270,-2.6032,2.8705,1.0000,0.9912,-0.1832
12.1540,1.0000,0.0225,1.0000,0.3063,0.6000,0.6181,-1.8216,2.6302,1.0000,0.9583,-0.1351
12.1710,1.0000,0.0382,1.0000,0.3221,0.6000,0.6093,-1.4447,2.4035,1.0000,0.9529,-0.0903
12.1870,1.0000,0.0532,1.0000,0.3369,0.6000,0.6017,0.2199,2.2145,1.0000,0.8635,-0.0464
12.2030,1.0000,0.0682,1.0000,0.3517,0.6000,0.5948,0.7423,2.0485,1.0000,0.8619,-0.0086
12.2200,1.0000,0.0842,1.0000,0.3674,0.6000,0.5883,1.3994,1.8946,1.0000,0.8611,0.0258
12.2360,1.0000,0.0993,1.0000,0.3820,0.6000,0.5828,2.3305,1.7681,1.0000,0.7769,0.0586
12.2520,1.0000,0.1145,1.0000,0.3964,0.6000,0.5779,2.8685,1.6581,1.0000,0.7804,0.0861
12.2680,1.0000,0.1297,1.0000,0.4106,0.6000,0.5737,3.3688,1.5626,1.0000,0.7570,0.1104
12.2840,1.0000,0.1449,1.0000,0.4246,0.6000,0.5700,3.5525,1.4799,1.0000,0.7349,0.1316
12.3000,1.0000,0.1602,1.0000,0.4383,0.6000,0.5670,4.0359,1.4089,1.0000,0.7139,0.1498
12.3160,1.0000,0.1755,1.0000,0.4518,0.6000,0.5644,4.0736,1.3478,1.0000,0.6939,0.1652
12.3330,1.0000,0.1918,1.0000,0.4658,0.6000,0.5623,3.8982,1.2927,1.0000,0.6997,0.1778
12.3490,1.0000,0.2071,1.0000,0.4788,0.6000,0.5608,4.6148,1.2489,1.0000,0.6293,0.1884
12.3650,1.0000,0.2225,1.0000,0.4915,0.6000,0.5598,4.4591,1.2118,1.0000,0.6372,0.1958
12.3810,1.0000,0.2379,1.0000,0.5039,0.6000,0.5592,4.7194,1.1805,1.0000,0.6204,0.2011
12.3980,1.0000,0.2542,1.0000,0.5168,0.6000,0.5589,4.0677,1.1531,1.0000,0.6269,0.2042
12.4150,1.0000,0.2706,1.0000,0.5294,0.6000,0.5591,4.6456,1.1306,1.0000,0.5870,0.2054
12.4310,1.0000,0.2860,1.0000,0.5410,0.6000,0.5596,4.5403,0.4405,0.9476,0.5470,0.2046
12.4470,1.0000,0.3014,1.0000,0.5524,0.6000,0.5604,4.7397,0.0886,0.9468,0.5554,0.2021
12.4630,1.0000,0.3167,1.0000,0.5634,0.6000,0.5616,4.3298,-0.4600,0.9168,0.5411,0.1979
12.4790,1.0000,0.3319,1.0000,0.5742,0.6000,0.5631,4.4326,-1.1138,0.8876,0.5273,0.1919
12.4960,1.0000,0.3481,1.0000,0.5855,0.6000,0.5648,4.1203,-1.3807,0.8873,0.5334,0.1846
12.5130,1.0000,0.3640,1.0000,0.5964,0.6000,0.5668,4.2288,-2.3786,0.8303,0.4989,0.1758
12.5290,1.0000,0.3789,1.0000,0.6065,0.6000,0.5688,4.5552,-3.3014,0.7729,0.4643,0.1661
12.5460,1.0000,0.3945,1.0000,0.6170,0.6000,0.5711,4.0557,-3.2216,0.8048,0.4903,0.1561
12.5620,1.0000,0.4089,1.0000,0.6266,0.6000,0.5734,4.1973,-3.4990,0.7240,0.4394,0.1447
12.5780,1.0000,0.4232,1.0000,0.6359,0.6000,0.5761,4.3448,-5.0944,0.7303,0.4467,0.1329
12.5940,1.0000,0.4371,1.0000,0.6451,0.6000,0.5789,4.1051,-4.5220,0.7088,0.4354,0.1197
12.6100,1.0000,0.4508,1.0000,0.6540,0.6000,0.5819,4.0433,-5.0360,0.6895,0.4245,0.1054
12.6260,1.0000,0.4643,1.0000,0.6627,0.6000,0.5850,3.9729,-4.7908,0.6704,0.4136,0.0905
12.6430,1.0000,0.4783,1.0000,0.6717,0.6000,0.5881,3.5656,-4.6140,0.6764,0.4188,0.0752
12.6590,1.0000,0.4912,1.0000,0.6800,0.6000,0.5910,3.9243,-4.8509,0.6061,0.3745,0.0594
12.6760,1.0000,0.5046,1.0000,0.6886,0.6000,0.5942,3.5926,-5.7267,0.6375,0.3957,0.0449
12.6920,1.0000,0.5170,1.0000,0.6965,0.6000,0.5972,3.5034,-4.5496,0.5707,0.3538,0.0291
12.7080,1.0000,0.5291,1.0000,0.7042,0.6000,0.6003,3.7762,-5.2445,0.5801,0.3600,0.0138
12.7240,1.0000,0.5409,1.0000,0.7118,0.6000,0.6035,3.5364,-5.0626,0.5638,0.3504,-0.0017
12.7410,1.0000,0.5532,1.0000,0.7196,0.6000,0.6067,3.2775,-4.8831,0.5702,0.3551,-0.0173
12.7570,1.0000,0.5645,1.0000,0.7267,0.6000,0.6096,3.4245,-5.1047,0.5096,0.3170,-0.0335
12.7740,1.0000,0.5762,1.0000,0.7342,0.6000,0.6127,3.5211,-5.3157,0.5381,0.3354,-0.0481
12.7910,1.0000,0.5877,1.0000,0.7414,0.6000,0.6160,3.0881,-4.3381,0.5023,0.3130,-0.0636
12.8080,1.0000,0.5988,1.0000,0.7485,0.6000,0.6193,3.3324,-5.2049,0.4885,0.3046,-0.0798
12.8250,1.0000,0.6097,1.0000,0.7553,0.6000,0.6225,3.1608,-4.7402,0.4742,0.2960,-0.0963
12.8420,1.0000,0.6203,1.0000,0.7620,0.6000,0.6255,3.1780,-4.9231,0.4607,0.2877,-0.1125
12.8590,1.0000,0.6307,1.0000,0.7685,0.6000,0.6281,3.1034,-4.8448,0.4471,0.2793,-0.1276
12.8760,1.0000,0.6408,1.0000,0.7749,0.6000,0.6303,3.0873,-4.7510,0.4336,0.2709,-0.1407
12.8920,1.0000,0.6502,1.0000,0.7808,0.6000,0.6320,3.2498,-5.1167,0.4017,0.2510,-0.1517
12.9090,1.0000,0.6598,1.0000,0.7868,0.6000,0.6335,2.8916,-4.4882,0.4256,0.2661,-0.1602
12.9260,1.0000,0.6692,1.0000,0.7927,0.6000,0.6349,3.0036,-4.7178,0.3964,0.2478,-0.1677
12.9420,1.0000,0.6778,1.0000,0.7982,0.6000,0.6361,3.0208,-4.7605,0.3677,0.2298,-0.1745
12.9590,1.0000,0.6868,1.0000,0.8038,0.6000,0.6370,2.7914,-4.3311,0.3908,0.2444,-0.1803
12.9760,1.0000,0.6955,1.0000,0.8092,0.6000,0.6376,2.8294,-4.5031,0.3640,0.2276,-0.1850
12.9920,1.0000,0.7034,1.0000,0.8142,0.6000,0.6379,2.8830,-4.5255,0.3371,0.2109,-0.1880
13.0080,1.0000,0.7112,1.0000,0.8191,0.6000,0.6380,2.7658,-4.3649,0.3436,0.2150,-0.1896
13.0240,1.0000,0.7188,1.0000,0.8239,0.6000,0.6377,2.7204,-4.3210,0.3344,0.2092,-0.1898
13.0400,1.0000,0.7262,1.0000,0.8285,0.6000,0.6372,2.6142,-4.1227,0.3253,0.2036,-0.1885
13.0560,1.0000,0.7334,1.0000,0.8330,0.6000,0.6364,2.5746,-4.0988,0.3165,0.1981,-0.1859
13.0730,1.0000,0.7409,1.0000,0.8377,0.6000,0.6353,2.3571,-3.7359,0.3212,0.2011,-0.1820
13.0890,1.0000,0.7477,1.0000,0.8420,0.6000,0.6342,2.5537,-4.0629,0.2853,0.1786,-0.1767
13.1060,1.0000,0.7547,1.0000,0.8464,0.6000,0.6328,2.1949,-3.4916,0.3037,0.1901,-0.1709
13.1220,1.0000,0.7612,1.0000,0.8504,0.6000,0.6316,2.4615,-3.9157,0.2701,0.1691,-0.1642
13.1380,1.0000,0.7675,1.0000,0.8544,0.6000,0.6304,2.2177,-3.5055,0.2760,0.1728,-0.1579
13.1540,1.0000,0.7735,1.0000,0.8582,0.6000,0.6294,2.2440,-3.5520,0.2695,0.1688,-0.1521
13.1710,1.0000,0.7798,1.0000,0.8621,0.6000,0.6282,1.8848,-3.0424,0.2742,0.1717,-0.1468
13.1870,1.0000,0.7855,1.0000,0.8657,0.6000,0.6272,2.1593,-3.3954,0.2446,0.1532,-0.1412
13.2030,1.0000,0.7911,1.0000,0.8692,0.6000,0.6261,1.8606,-2.9913,0.2496,0.1564,-0.1358
13.2190,1.0000,0.7965,1.0000,0.8726,0.6000,0.6251,1.9405,-3.0677,0.2436,0.1526,-0.1306
13.2360,1.0000,0.8021,1.0000,0.8761,0.6000,0.6239,1.6534,-2.6565,0.2475,0.1550,-0.1254
13.2520,1.0000,0.8073,1.0000,0.8793,0.6000,0.6228,1.8254,-2.9130,0.2207,0.1383,-0.1196
13.2680,1.0000,0.8123,1.0000,0.8824,0.6000,0.6215,1.6485,-2.6370,0.2250,0.1410,-0.1138
13.2840,1.0000,0.8171,1.0000,0.8855,0.6000,0.6202,1.6576,-2.6593,0.2193,0.1374,-0.1076
13.3000,1.0000,0.8219,1.0000,0.8884,0.6000,0.6189,1.5791,-2.5237,0.2137,0.1339,-0.1012
13.3170,1.0000,0.8268,1.0000,0.8915,0.6000,0.6175,1.4259,-2.2885,0.2169,0.1359,-0.0946
13.3330,1.0000,0.8313,1.0000,0.8943,0.6000,0.6161,1.5772,-2.5272,0.1934,0.1212,-0.0874
13.3490,1.0000,0.8356,1.0000,0.8970,0.6000,0.6148,1.4025,-2.2459,0.1972,0.1236,-0.0806
13.3660,1.0000,0.8401,1.0000,0.8999,0.6000,0.6134,1.3627,-2.1818,0.2003,0.1255,-0.0739
13.3820,1.0000,0.8443,1.0000,0.9024,0.6000,0.6121,1.4160,-2.2735,0.1787,0.1120,-0.0668
13.3980,1.0000,0.8483,1.0000,0.9050,0.6000,0.6108,1.2928,-2.0679,0.1823,0.1142,-0.0604
13.4150,1.0000,0.8524,1.0000,0.9076,0.6000,0.6095,1.2556,-2.0094,0.1851,0.1160,-0.0541
13.4300,1.0000,0.8560,1.0000,0.9098,0.6000,0.6084,1.3512,-2.1670,0.1566,0.0981,-0.0476
13.4460,1.0000,0.8597,1.0000,0.9121,0.6000,0.6073,1.1752,-1.8487,0.1763,0.1105,-0.0421
13.4620,1.0000,0.8633,1.0000,0.9144,0.6000,0.6064,1.2042,-1.9508,0.1647,0.1032,-0.0366
13.4790,1.0000,0.8671,1.0000,0.9167,0.6000,0.6055,0.9971,-1.5969,0.1673,0.1048,-0.0318
13.4950,1.0000,0.8705,1.0000,0.9189,0.6000,0.6047,1.2058,-1.9097,0.1495,0.0937,-0.0274
13.5110,1.0000,0.8738,1.0000,0.9209,0.6000,0.6041,1.0094,-1.6299,0.1524,0.0955,-0.0237
13.5280,1.0000,0.8772,1.0000,0.9231,0.6000,0.6034,1.0009,-1.5826,0.1547,0.0969,-0.0204
13.5440,1.0000,0.8804,1.0000,0.9251,0.6000,0.6029,1.0440,-1.6838,0.1382,0.0866,-0.0171
13.5600,1.0000,0.8834,1.0000,0.9270,0.6000,0.6023,0.9376,-1.4968,0.1408,0.0883,-0.0143
13.5760,1.0000,0.8864,1.0000,0.9289,0.6000,0.6019,0.9942,-1.5880,0.1373,0.0860,-0.0117
13.5920,1.0000,0.8893,1.0000,0.9307,0.6000,0.6014,0.8937,-1.4340,0.1338,0.0838,-0.0093
13.6080,1.0000,0.8922,1.0000,0.9325,0.6000,0.6010,0.9109,-1.4511,0.1304,0.0817,-0.0070
13.6240,1.0000,0.8949,1.0000,0.9342,0.6000,0.6006,0.8723,-1.3978,0.1270,0.0796,-0.0049
13.6400,1.0000,0.8976,1.0000,0.9359,0.6000,0.6002,0.8436,-1.3462,0.1238,0.0776,-0.0029
13.6560,1.0000,0.9003,1.0000,0.9375,0.6000,0.5999,0.8372,-1.3379,0.1206,0.0756,-0.0011
13.6730,1.0000,0.9030,1.0000,0.9392,0.6000,0.5996,0.7473,-1.1949,0.1223,0.0766,0.0005
13.6890,1.0000,0.9055,1.0000,0.9408,0.6000,0.5993,0.8351,-1.3329,0.1092,0.0684,0.0021
13.7060,1.0000,0.9080,1.0000,0.9424,0.6000,0.5991,0.6991,-1.1176,0.1158,0.0726,0.0034
13.7220,1.0000,0.9104,1.0000,0.9439,0.6000,0.5989,0.8112,-1.2951,0.1035,0.0648,0.0046
13.7380,1.0000,0.9127,1.0000,0.9453,0.6000,0.5987,0.7115,-1.1364,0.1054,0.0660,0.0056
13.7540,1.0000,0.9149,1.0000,0.9467,0.6000,0.5986,0.7334,-1.1715,0.1028,0.0644,0.0065
13.7700,1.0000,0.9171,1.0000,0.9481,0.6000,0.5984,0.6945,-1.1089,0.1001,0.0627,0.0072
13.7860,1.0000,0.9192,1.0000,0.9494,0.6000,0.5983,0.6715,-1.0725,0.0976,0.0611,0.0079
13.8020,1.0000,0.9213,1.0000,0.9507,0.6000,0.5982,0.6671,-1.0650,0.0951,0.0596,0.0084
13.8190,1.0000,0.9235,1.0000,0.9520,0.6000,0.5982,0.5921,-0.9455,0.0964,0.0604,0.0088
13.8350,1.0000,0.9254,1.0000,0.9533,0.6000,0.5982,0.6637,-1.0598,0.0861,0.0540,0.0090
13.8510,1.0000,0.9273,1.0000,0.9545,0.6000,0.5981,0.5933,-0.9472,0.0877,0.0550,0.0092
13.8670,1.0000,0.9292,1.0000,0.9556,0.6000,0.5981,0.6128,-0.9784,0.0855,0.0536,0.0093
13.8830,1.0000,0.9310,1.0000,0.9568,0.6000,0.5982,0.5753,-0.9185,0.0833,0.0522,0.0093
13.8990,1.0000,0.9328,1.0000,0.9579,0.6000,0.5982,0.5643,-0.9010,0.0812,0.0509,0.0092
13.9160,1.0000,0.9346,1.0000,0.9590,0.6000,0.5982,0.5203,-0.8308,0.0823,0.0516,0.0091
